tcp,speaker,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27177_06,lelia,3384,fabritio,3309,jacomo,3290,frank,1909,angelo,1772,clora,1758,father,1507,julio,1337,lodowick,1320,piso,1235,frederick,1160,host,283,maid,276,servant,244,song,231,woman,196,wench,104,boy_2.,92,B._1.,84,xxxx_2,56,servant_2.,41,messenger,41,both,36,boy,36,boy_1.,28,xxxx_1,19,B._1,15,boy_2,7,servant_1,7,2_boy,6,all,4,B._2,3,B._2.,3,within,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27177_05,shatillion,2514,wife,2269,gentleman,2203,jaques,2144,duke,1797,servant,1597,longaville,1577,bewford,1357,cozener,1273,duchess,659,love,618,maria,267,country-gentleman,242,unassigned,45,lady,43,gentleman_1,42,omnes,20,g,15,page,10,people,9,groom,5,gentleman_3,5,secretary,4,longavile,4,gentleman_2,3,both,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27177_04,rutilio,3907,arnoldo,2965,hippolyta,2132,zenocia,2108,guiomar,2065,duarte,1776,zabulon,1207,clodio,1111,leopold,1019,manuel,909,charino,799,sulpitia,695,jaques,304,doctor,263,governor,245,officer_1,226,servant,188,page,160,bravo,89,servant_2,64,officer_2,63,alonso,61,sailor,55,nightcap_2,41,guard,37,servant_1,34,unassigned,33,gentlewoman_1,28,nightcap_1,22,nightcap_3,17,all,13,officer,5,both,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27177_03,cleremont,4334,dinant,4007,lamira,2644,writ,2475,champernell,2000,annabell,794,sampson,745,vertaigne,642,beaupre,528,nurse,507,verdone,372,gentleman_1,370,charlotte,269,gentleman,233,old_lady,228,gentleman_2,123,client_2,108,song,92,client_1,86,pr,83,servant_1,31,chorus,24,lawyer,17,client_3,10,servant_2,6,client,4,servant,3,all,3,ladies,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27177_02,bartolus,3575,lopez,2246,diego,2221,leandro,2118,jamy,2033,jacintha,1915,violante,1531,amaranta,1486,henrique,1034,arsenio,963,milanes,953,ascanio,877,octavio,410,assistante,328,xxxx_2,144,servant,92,xxxx_3,77,moor,69,xxxx_1,69,xxxx_4,49,andrea,33,angelo,26,all,8,officer,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27177_01,memnon,3864,chilax,3038,polidor,1530,calis,1413,eumenes,1327,cleanthe,1116,fool,993,siphax,835,king,792,stremon,598,priest,426,lucippe,401,captain_1,262,cloe,201,orpheus,197,captain_2,165,charon,123,venus,100,whore,87,surgeon,78,nun,77,priestess,62,boy,61,lord_1,43,syphax,40,page,36,servant,27,gentleman,23,captain_1=2,14,demagoras,13,lord_2,9,lord,9,captain,7,boy_2,4,messenger,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21411,will,3636,humil,1987,tabytha,1316,james,1269,toures,1259,tutch,997,lady,884,auditor,707,rafe,550,filbon,525,earl,398,governor,367,boy,299,mary,266,henry,249,gentleman,226,mr.,171,john,159,ferris,156,wat,128,man,125,nurse,108,madge,104,unassigned,100,maid,66,lord,65,humyl,32,messenger,18,multiple,6,within,5,ambo,5,servant,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21328,william,2003,em,1428,valingford,1090,miller,948,lubeck,937,mountney,888,manvile,825,mariana,737,zweno,658,trotter,539,demarch,251,denmark,243,blanch,241,citizen,214,elner,123,ver_life,97,soldier,88,ambassador,82,messenger,74,dirot,37,rocilio,29,unassigned,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21238,occanon,2020,queen,1815,contarenus,1357,gaudina,1101,roxane,903,achates,715,niphe,145,missing,53,alexandro,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21144,king,5240,prince,1979,john,1182,king_edw,1038,copland,848,warwick,833,count,825,audley,794,missing,657,salisbury,587,mariner,551,charles,509,lorraine,449,artois,430,villiers,346,derby,278,herald,270,king_john,240,prince_edw,213,two,205,philip,193,countess,171,montague,170,lodwick,169,king_da,169,queen,135,percy,133,unassigned,96,messenger,93,one,90,captain,90,all,66,woman,61,poor,58,edward,51,dane,38,polish_captain,30,douglas,25,three,24,king_bohemia,24,mountfort,15,soldier,15,esquire,13,gobin,11,derb,8,degrey,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21136,fabell,1773,host,1103,mounchensey,1004,clare,992,millicent,820,arthur,779,raphe,620,jerningham,500,john,440,brian,431,smug,345,prioress,299,bilbo,271,frank,225,old_mounchensey,199,sexton,194,coreb,193,hildersham,184,banks,179,raymond,140,blague,118,unassigned,93,priest,88,harry,83,lady,56,dorcas,48,chamberlain,39,nun,38,smith,35,young_jerningham,14,benedick,11,conjuror,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20951,alice,4867,arden,2425,will,2423,mosbie,2320,michael,1579,franklin,1376,greene,1200,shakebag,1053,clarke,463,bradshaw,463,rede,310,ferryman,264,lord_che,183,susan,170,ma,122,adam,69,farn,64,prentise,51,mayor,42,sailor,26,gie,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20867,edward,1934,planet,1733,pasquill,1445,monsieur,1178,winifrid,1116,katherine,1068,brabant_jr,929,mamon,898,brabant_sr,749,camelia,691,drum,621,puff,487,brabant,457,ellis,418,page,345,mall,276,twedle,260,missing,239,flawne,205,fool,60,mrs_brabant,55,unassigned,47,xxxx_2,18,timothy,10,multiple,8,xxxx_1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20866,duchess,3617,berty,2516,bonner,1730,fox,1432,clunie,657,sands,595,cranmer,473,jenkin,462,cranwell,448,palsgrave,448,perecell,371,goseling,335,brunswick,276,gardiner,246,burgomaster,214,tiler,183,constable,131,captain,129,admiral,128,atkinson,117,nurse,116,northumberland,113,latimer,107,paget,105,messenger,100,portgrave,98,clinton,96,xxxx_2,91,erbaigh,71,erasmus,69,post,59,arundel,57,ridley,57,xxxx_3,55,1_thief,55,keeper,44,hunsdon,44,duke,38,cox,36,officer,36,sheriff,36,1_captain,30,scory,29,1_mourner,28,xxxx_1,27,2_thief,25,thief,25,sexton,20,1_officer,19,soldier,17,all,10,prisoner,9,grindall,9,3_thief,4,beggar,4,watch,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20100,birdlime,3492,justiniano,3081,parenthesis,2554,monopoly,1815,clare,1525,earl,1187,honeysuckle,1155,tenterhook,1027,judith,771,goseling,620,mrs_tenterhook,575,moll,447,luce,444,wafer,370,mrs_justiniano,367,merchants_wife,361,mabel,305,ambush,295,whirlpool,261,chamberlain,245,nrs_birdlime,168,linstock,168,mrs_wafer,167,mrs_honeysuckle,106,prentise,98,taylor,97,unassigned,69,1_servant,69,omnes,60,boniface,52,all,51,boy,43,3_servant,24,both,22,hans,20,2_servant,17,multiple,17,fiddler,16,scrivener,11,christian,9,3_woman,6,servant,6,onmnes,4,all_three,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20098,bellamont,4997,mayberry,3056,doll,2948,greenshield,1651,captain,1514,featherstone,982,kate,836,philip,730,wife,534,squirrel,420,bawd,362,hornet,357,hans,287,allum,237,rat,217,full-moon,206,lever,201,mrs_mayberry,176,prentice,146,servant,125,musician,121,omnes,105,chamberlain,105,chartley,95,hostess,78,drawer,46,frog,45,servant_1,45,mabel,39,taylor,19,unassigned,19,leapfrog,12,both,10,servant_2,6,hleveri,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20096,wyatt,2316,norfolk,1383,guildford,1216,unassigned,886,arundel,779,mary,590,jane,564,brett,478,winchester,440,suffolk,350,clown,322,holmes,239,treasurer,221,pembroke,188,clark,144,porter,117,northumberland,93,lief,92,ambassador,86,sheriff,67,harper,48,isley,39,ben,34,omnes,28,headsman,28,soldier,24,doctor,19,preacher,18,messenger,12,roose,10,lady,10,herald,8,robert,5,within,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20093,gentleman,2159,alphonsina,1984,nicoletto,1226,angelo,1196,florence,1101,tibaldo,1009,tornelli,978,brother,598,baptista,378,torrenti,372,cargo,344,piero,333,fiammetta,320,fiametta,315,pisa,295,mutio,282,soldier,271,friar,199,alisandra,157,jasper,137,dariene,131,broker,124,nurse,115,philippo,112,apothecary,95,goldsmith,86,buzardo,86,montinello,73,steward,68,missing,60,trebatio,51,1_gallant,50,servant,32,4_gallant,29,omnes,24,2_gallant,14,unassigned,12,gentili,10,ambo,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20088,king,3892,bilbo,1910,john,1832,gazetto,1540,cordolente,1448,tormiella,1366,malevento,1213,valasco,1109,dildoman,866,queen,796,coxcomb,273,doctor,261,martines,226,pacheco,210,iago,178,lazarillo,105,1_gentleman,104,officer,77,alphonso,75,vanderspeck,60,omnes,36,2_gentleman,26,clown,22,unassigned,18,lady,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20083,eyre,3087,firke,2925,lord_mayor,1426,hammon,1275,lincoln,1274,wife,1069,hodge,977,rafe,968,king,872,sibil,762,lacy,622,rose,569,jane,515,hans,418,dodger,288,roger,197,servant,191,aire,160,alderman,96,askew,92,skipper,89,noble,76,warner,58,mayor,57,boy,51,scott,49,unassigned,48,lovell,34,1_prentice,25,eyres_wife,18,prentice,17,all,10,all_hamon,6,both,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20081,tucca,4972,vaughan,3563,horace,2467,shorthose,1736,terrill,1432,asinius,1408,king,1249,crispinus,1197,miniver,855,caelestine,516,xxxx_2,513,demetrius,394,flash,350,prickshaft,276,unassigned,206,dicache,160,blunt,107,xxxx_1,100,philocalia,40,petula,29,boy,28,omnes,25,all,15,ladies,10,officers,9,servant,9,both,4,1_lady,3,all_men,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20077,marquesse,4698,owen,2410,grissel,2042,babulo,1839,farneze,1312,jul,1107,jan,1079,gwenthyan,945,mario,857,laureo,588,furio,523,rice,457,urcenze,310,emulo,215,onophrio,208,lepido,165,pavia,151,gwalter,132,yyyy_1,116,unassigned,64,all,50,boy,45,both,28,beggar,22,multiple,6,UNASSIGNED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20076,andelocia,5257,fortunatus,4388,shadow,2269,agripyne,1758,ampedo,1182,fortune,1127,orleans,806,virtue,770,athelstane,747,soldier,663,chorus,636,cyprus,616,xxxx_2,582,longaville,418,montrose,375,xxxx_1,349,galloway,288,vice,284,lincoln,142,cornwall,137,priest,110,both,91,1_king,88,insultado,77,all,64,echo,45,all_kings,40,chester,35,2_king,32,monk,27,1_verse,26,noble,25,3_verse,25,2_verse,23,athelstone,18,rest,14,unassigned,7,other,7,boy,4,3_king,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20066,king,2801,bartervile,2201,scumbroth,1940,shacklesoul,1639,subprior,1499,octavio,1447,pluto,1129,rufman,1045,lurchall,772,unassigned,561,jovinelli,498,bravo,363,erminhild,354,prior,353,ru,349,charon,344,omnes,323,brisco,290,calabria,212,soldier,212,farnese,192,rush,185,spendola,172,xxxx_1,165,lucifer,160,faulx,151,astolfo,148,narcisso,132,glitterback,131,1_gentleman,121,ravill,120,minos,102,2_gentleman,100,zany,100,pur,97,friar,79,fury,77,alphege,77,prodigal,75,scholar,67,1_servant,45,aeacus,42,both,38,3_judge,23,rhadamanth,18,judge,12,xxxx_3,10,prisoner,6,others,3,carlo,3,all,2,2_servant,2,xxxx_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20065,orlando,4709,matheo,2832,lodovico,2688,bellafront,2364,hippolito,2225,candido,1660,duke,1189,infaelice,858,bots,798,1_master,723,carolo,438,bryan,427,catherina,360,bride,221,astolfo,215,constable,214,penelope,212,horseleech,206,omnes,187,dorothea,149,beraldo,104,antonio,55,wife,53,fontinelle,49,xxxx_1,35,1_vintner,21,bercaldo,20,xxxx_2,14,multiple,13,servant,9,UNASSIGNED,7,1_prentise,5,luke,4,both,3,billmen,2,2_vintner,2,unassigned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20062,hippolito,3205,bellafront,2617,candido,2240,duke,1789,fustigo,1603,matheo,1401,wife,1252,george,1119,fluello,939,castruchio,870,roger,774,doctor,708,anselmo,670,viola,597,yyyy_1,593,yyyy_2,481,servant,456,pioratto,452,towne,332,bawd,220,crambo,178,officer,148,yyyy_3,94,omnes,83,infeliche,75,unassigned,74,porter,66,doctors_man,64,poh,26,all,22,servant_2,14,servant_1,10,sinezi,9,poli,8,both,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20053,missing,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19978,robert,2042,anthony,2032,sophy,2009,niece,1216,halibeck,1190,turk,1104,thomas,964,callimath,575,chorus,381,jew,366,kempe,354,jaylor,334,hermit,271,servant,263,fame,252,governor,229,pope,218,captain,215,unassigned,197,dalibra,194,harlequin,184,messenger,141,bassa,93,christian,93,gentleman,78,agent,73,lord,61,sailor,52,persian,40,gunner,25,sherley,23,boy,19,all,18,prologue,18,citizen,17,2_turks,4,2_turk,4,1_lord,3,1_turk,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19977,polimetes,2884,emilia,2220,lurdo,2104,horatio,1946,julio,1119,duke,940,page,878,joculo,862,count,602,adam,576,ferneze,400,winifrid,387,lord,135,missing,87,angelo,54,gentleman_2,36,unassigned,24,gentleman_3,12,gentleman_1,9,multiple,3,UNASSIGNED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19976,dametus,3055,lisander,2263,manasses,1892,violetta,1349,demetrius,1234,miso,1158,hippolyta,1116,basilius,1064,julio,856,aminter,747,duke,702,prologue,646,duchess,620,mopsa,583,boy,482,dorus,464,page,445,1_captain,370,2_captain,286,xxxx_2,282,xxxx_1,216,wife,164,gynetia,125,xxxx_3,118,unassigned,117,wofe,97,kalander,86,v,76,philanax,50,k,48,aunt,22,ilipo,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19975,florimell,2708,octavio,2334,aspero,2128,hortensio,1249,page,1164,francisco,931,boy,765,antonio,730,hippolito,590,assistance,294,hermia,243,lucida,144,lord,69,florimel,58,unassigned,56,flamineo,48,jul,47,messenger,31,brothers,4,ambo,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19888,slightall,4964,changeable,1957,anne,1715,john,1570,wife,1330,roger,1283,skales,1224,devil,932,woman,829,usurer,688,bernard,656,husband,569,gefrey,531,treatwell,466,scrivener,465,constable,310,gentleman_1,258,gentleman_2,220,both,3,all,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19883,palatine_sr,4919,palatine_jr,4299,thwack,2577,ample,2223,engine,1483,pert,1334,luce,903,lucy,768,thrift,521,meager,470,snore,468,mrs_snore,455,queasy,283,ginet,228,unassigned,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19881,hermegild,4834,paradine,3987,grimold,2699,albovine,2575,rhodolinda,1628,valdaura,984,thesina,733,cunymond,393,gondibert,347,governor,315,vollterri,226,frollo,188,conrade,138,gentleman,23,page,19,unassigned,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19880,concord,103,genius,52,both,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19877,altamont,4087,sciolto,2240,alteza,2157,florelio,2148,mervolle,1423,scoperta,911,charintha,773,dandolo,366,rossa,260,punto,204,stoccata,173,niente,161,molard,150,besognia,117,unassigned,61,woman,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19876,foreste,4626,duke,2795,castruchio,2308,lucio,1776,dorido,1212,borachio,1109,corsa,1015,luinna,762,lothario,557,cosimo,485,duarte,162,monk,152,gentleman,39,multiple,27,servant,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19837,iris,480,sybilla,176,night,172,somnus,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19835,amarillis,3117,techne,2484,cloris,1841,alcon,1666,silvia,1623,melebeus,1543,ergastus,1386,palaemon,1375,mirtillus,1019,colax,1011,dorinda,817,lincus,814,carinus,626,unassigned,425,missing,117,daphne,107,pistophoenax,99,montanus,74,acrysius,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19829,thirsis,3077,clarindo,2342,palaemon,1604,cloris,1367,lidia,1097,montanus,738,phillis,624,charinus,497,medorus,490,dorcas,418,silvia,360,hymen,273,chorus,171,envy,91,silvanus,81,jealousy,37,avarice,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19816_03,nuntius,2233,rodon,1852,missing,1427,proculeius,819,arius,622,dolabella,620,caesar,568,cleopatra,543,titius,467,seleucus,322,chorus,132,philosopher,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19812_03,philotas,3577,alexander,2110,craterus,1796,nuntius,1032,chorus,1007,thais,982,chalisthenes,898,cebalinus,826,antigona,779,ephestion,621,attarus,535,perdicas,464,greek,444,polidamus,372,unassigned,339,polidamas,242,sostratus,171,clitus,111,bel,98,amyntas,78,nichomachus,73,caenus,69,guard,47,servant,25,metron,16,mot,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19757,ward,3935,jew,1761,gallop,1529,rabshake,1510,francisco,1041,voado,987,ferdinand,952,dansiker,863,agar,747,chorus,642,gismond,521,governor,439,raymond,424,alizia,423,crosman,414,lemot,347,1_sailor,236,sare,185,xxxx_2,152,benwash,149,sailor,128,sismund,109,albert,104,lieutenant,99,davi,95,2_sailor,91,1_officer,89,2_officer,60,mufti,54,ruben,49,omnes,34,turk,32,mulli,27,unassigned,26,xxxx_1,24,page,16,2_gentleman,15,surgeon,11,within,6,janisary,6,sailors,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19755,queen,2311,roxona,2280,tymethes,1980,tyrant,1799,mazeres,1345,zenarchus,982,lapyrus,743,king,577,clown,509,amphridote,433,armatrites,390,shepherd_1,77,shepherd_2,76,amorpho,66,fidelio,49,servant,38,lodovico,28,both,19,soldier_1,17,omnes,13,sextorio,11,servant_4,10,servant_3,9,servant_1,5,servant_2,4,ambo,2,soldier_2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19750,julio,5057,franciscus,3211,lodowick,2232,stultissimo,1718,vallentius,1604,antonio,1007,tomaso,907,duke,773,chrisippus,691,fub,681,doctor,593,arbaces,400,barber,392,monkey,381,cornelia,373,mercers_man,245,1_sergeant,239,shepherd,215,drawer,215,whore,213,mercer,177,phemone,154,bawd,142,country_fellow,132,fiddler,119,pusse,107,1_countryman,87,2_sergeant,81,2_senator,63,sergeant,58,clariflora,54,valentius,40,doctors_wife,39,wife,38,2_boy,34,gentleman,28,1_boy,26,3_boy,20,breadman,19,all,10,constable,9,2_servant,8,unassigned,8,2_countryman,8,1_gentleman,7,boy,6,ambp,5,chrisipus,2,1_senator,1,clerk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
